date,dew,pollution,temp,wnd_dir,wnd_spd,snow,rain,target
2011/10/20 1:00,11,270,11,20,1.34,0,0,243
2011/10/20 2:00,11,255,11,20,2.23,0,0,258
2011/10/20 3:00,11,243,12,10,0.89,0,0,269
2011/10/20 4:00,11,258,12,-10,0.89,0,0,263
2011/10/20 5:00,12,269,13,20,0.89,0,0,258
2011/10/20 6:00,12,263,12,20,1.78,0,0,269
2011/10/20 7:00,12,258,13,10,1.79,0,0,278
2011/10/20 8:00,12,269,12,10,2.68,0,1,296
2011/10/20 9:00,12,278,13,20,0.89,0,0,339
2011/10/20 10:00,12,296,14,10,1.79,0,0,332
2011/10/20 11:00,12,339,14,10,3.58,0,0,304
2011/10/20 12:00,12,332,15,10,5.37,0,0,293
2011/10/20 13:00,12,304,16,10,7.16,0,0,284
2011/10/20 14:00,12,293,17,10,10.29,0,0,293
2011/10/20 15:00,12,284,17,10,12.08,0,0,302
2011/10/20 16:00,12,293,16,20,0.89,0,0,300
2011/10/20 17:00,12,302,15,20,1.78,0,0,298
2011/10/20 18:00,12,300,15,0,1.79,0,0,299
2011/10/20 19:00,12,298,13,-10,0.89,0,0,300
2011/10/20 20:00,12,299,12,20,0.89,0,0,308
2011/10/20 21:00,11,300,11,20,1.78,0,0,302
2011/10/20 22:00,11,308,12,20,2.67,0,0,298
2011/10/20 23:00,11,302,11,20,3.56,0,0,266
2011/10/21 0:00,11,298,11,20,4.45,0,0,285
2011/10/21 1:00,9,266,10,20,5.34,0,0,282
2011/10/21 2:00,10,285,10,10,0.89,0,0,273
2011/10/21 3:00,9,282,9,0,0.89,0,0,275
2011/10/21 4:00,8,273,9,20,0.89,0,0,248
2011/10/21 5:00,9,275,9,20,1.78,0,0,227
2011/10/21 6:00,8,248,9,20,2.67,0,0,251
2011/10/21 7:00,8,227,8,0,1.79,0,0,249
2011/10/21 8:00,10,251,11,0,3.58,0,0,202
2011/10/21 9:00,13,249,14,20,0.89,0,0,190
2011/10/21 10:00,13,202,15,20,1.78,0,0,175
2011/10/21 11:00,12,190,17,20,2.67,0,0,204
2011/10/21 12:00,12,175,19,20,3.56,0,0,224
2011/10/21 13:00,12,204,19,20,4.45,0,0,231
2011/10/21 14:00,12,224,19,10,1.79,0,0,233
2011/10/21 15:00,11,231,20,20,1.79,0,0,222
2011/10/21 16:00,11,233,19,10,1.79,0,0,254
2011/10/21 17:00,13,222,17,10,2.68,0,0,269
2011/10/21 18:00,12,254,14,10,3.57,0,0,285
2011/10/21 19:00,12,269,13,20,0.89,0,0,298
2011/10/21 20:00,12,285,13,10,0.89,0,0,306
2011/10/21 21:00,11,298,11,-10,0.89,0,0,313
2011/10/21 22:00,10,306,11,-10,1.78,0,0,318
2011/10/21 23:00,10,313,11,-10,2.67,0,0,311
2011/10/22 0:00,10,318,11,20,0.45,0,0,267
2011/10/22 1:00,10,311,11,20,0.9,0,0,261
2011/10/22 2:00,9,267,10,20,1.35,0,0,248
2011/10/22 3:00,9,261,10,0,0.89,0,0,227
2011/10/22 4:00,10,248,10,0,2.68,0,0,212
2011/10/22 5:00,9,227,9,0,4.47,0,0,215
2011/10/22 6:00,9,212,9,0,6.26,0,0,239
2011/10/22 7:00,9,215,10,0,8.05,0,0,259
2011/10/22 8:00,11,239,11,0,9.84,0,0,270
2011/10/22 9:00,13,259,13,-10,1.79,0,0,285
2011/10/22 10:00,12,270,16,0,3.13,0,0,287
2011/10/22 11:00,12,285,18,0,4.92,0,0,297
2011/10/22 12:00,11,287,18,0,6.71,0,0,318
2011/10/22 13:00,11,297,18,0,8.5,0,0,347
2011/10/22 14:00,12,318,18,20,0.89,0,0,370
2011/10/22 15:00,12,347,18,10,1.79,0,0,401
2011/10/22 16:00,13,370,17,10,3.58,0,0,416
2011/10/22 17:00,13,401,15,10,4.47,0,0,399
2011/10/22 18:00,13,416,15,20,0.89,0,0,389
2011/10/22 19:00,13,399,14,20,1.78,0,0,408
2011/10/22 20:00,13,389,14,10,1.79,0,0,395
2011/10/22 21:00,13,408,14,20,0.89,0,0,402
2011/10/22 22:00,13,395,13,20,1.78,0,0,430
2011/10/22 23:00,13,402,13,10,0.89,0,0,414
2011/10/23 0:00,12,430,13,20,0.89,0,0,418
2011/10/23 1:00,12,414,13,-10,1.79,0,0,408
2011/10/23 2:00,12,418,13,20,0.89,0,0,414
2011/10/23 3:00,12,408,13,10,1.79,0,0,418
2011/10/23 4:00,12,414,12,20,0.89,0,0,409
2011/10/23 5:00,12,418,12,20,1.78,0,0,420
2011/10/23 6:00,12,409,13,0,3.13,0,1,407
2011/10/23 7:00,12,420,13,0,4.92,0,2,390
2011/10/23 8:00,13,407,13,0,8.05,0,3,291
2011/10/23 9:00,13,390,14,0,11.18,0,4,26
2011/10/23 10:00,7,291,12,0,20.12,0,5,19
2011/10/23 11:00,7,26,11,-10,8.94,0,6,12
2011/10/23 12:00,7,19,10,0,7.15,0,7,11
2011/10/23 13:00,6,12,9,0,14.3,0,8,8
2011/10/23 14:00,5,11,9,0,22.35,0,9,16
2011/10/23 15:00,4,8,10,-10,5.81,0,0,12
2011/10/23 16:00,3,16,9,-10,12.96,0,0,13
2011/10/23 17:00,2,12,9,-10,17.88,0,0,13
2011/10/23 18:00,1,13,9,-10,22.8,0,0,18
2011/10/23 19:00,0,13,9,-10,27.72,0,0,17
2011/10/23 20:00,-1,18,9,-10,31.74,0,0,16
2011/10/23 21:00,0,17,7,-10,33.53,0,0,9
2011/10/23 22:00,-1,16,5,0,1.79,0,0,7
2011/10/23 23:00,1,9,4,20,0.89,0,0,6
2011/10/24 0:00,1,7,3,-10,0.89,0,0,6
2011/10/24 1:00,1,6,2,0,0.89,0,0,8
2011/10/24 2:00,1,6,2,20,0.89,0,0,9
2011/10/24 3:00,0,8,1,0,1.79,0,0,15
2011/10/24 4:00,0,9,1,0,3.58,0,0,15
2011/10/24 5:00,-2,15,-1,0,6.71,0,0,12
2011/10/24 6:00,-1,15,1,0,8.5,0,0,11
2011/10/24 7:00,-1,12,3,0,11.63,0,0,18
2011/10/24 8:00,1,11,6,0,13.42,0,0,16
2011/10/24 9:00,-3,18,12,0,16.55,0,0,8
2011/10/24 10:00,-6,16,13,0,20.57,0,0,6
2011/10/24 11:00,-7,8,13,0,22.36,0,0,7
2011/10/24 12:00,-7,6,14,-10,3.13,0,0,16
2011/10/24 13:00,-7,7,14,20,1.79,0,0,9
2011/10/24 14:00,-5,16,16,20,2.68,0,0,9
2011/10/24 15:00,-6,9,15,10,1.79,0,0,24
2011/10/24 16:00,-5,9,14,10,4.92,0,0,35
2011/10/24 17:00,-4,24,13,20,0.89,0,0,35
2011/10/24 18:00,1,35,7,20,1.78,0,0,60
2011/10/24 19:00,0,35,4,-10,1.79,0,0,38
2011/10/24 20:00,0,60,5,-10,3.58,0,0,45
2011/10/24 21:00,-6,38,9,-10,5.37,0,0,9
2011/10/24 22:00,-6,45,8,20,0.89,0,0,8
2011/10/24 23:00,-6,9,5,0,1.79,0,0,8
2011/10/25 0:00,-6,8,4,0,4.92,0,0,8
2011/10/25 1:00,-4,8,3,0,6.71,0,0,19
2011/10/25 2:00,-3,8,2,20,0.89,0,0,19
2011/10/25 3:00,-3,19,2,20,1.78,0,0,18
2011/10/25 4:00,-2,19,1,20,2.23,0,0,38
2011/10/25 5:00,-2,18,0,20,3.12,0,0,35
2011/10/25 6:00,-3,38,0,0,3.13,0,0,27
2011/10/25 7:00,-4,35,2,0,4.92,0,0,15
2011/10/25 8:00,-2,27,6,0,8.05,0,0,16
2011/10/25 9:00,-3,15,8,0,11.18,0,0,21
2011/10/25 10:00,-5,16,11,20,0.89,0,0,27
2011/10/25 11:00,-6,21,13,20,2.68,0,0,26
2011/10/25 12:00,-5,27,14,10,1.79,0,0,27
2011/10/25 13:00,-6,26,15,10,4.92,0,0,25
2011/10/25 14:00,-6,27,15,10,8.05,0,0,25
2011/10/25 15:00,-6,25,15,10,12.07,0,0,55
2011/10/25 16:00,-6,25,15,10,16.09,0,0,55
2011/10/25 17:00,-5,55,13,10,19.22,0,0,55
2011/10/25 18:00,-2,55,10,10,21.01,0,0,55
2011/10/25 19:00,1,55,7,10,21.9,0,0,55
2011/10/25 20:00,2,55,6,10,22.79,0,0,55
2011/10/25 21:00,2,55,6,-10,0.89,0,0,55
2011/10/25 22:00,2,55,6,-10,1.78,0,0,127
2011/10/25 23:00,1,55,5,20,0.89,0,0,131
2011/10/26 0:00,1,127,5,20,1.78,0,0,158
2011/10/26 1:00,1,131,4,-10,0.89,0,0,163
2011/10/26 2:00,2,158,5,20,0.89,0,0,138
2011/10/26 3:00,2,163,5,20,1.34,0,0,114
2011/10/26 4:00,2,138,5,20,1.79,0,0,102
2011/10/26 5:00,2,114,4,20,2.24,0,0,98
2011/10/26 6:00,2,102,3,20,2.69,0,0,80
2011/10/26 7:00,2,98,4,-10,0.89,0,0,80
2011/10/26 8:00,3,80,6,10,0.89,0,0,80
2011/10/26 9:00,3,80,7,20,0.89,0,0,101
2011/10/26 10:00,4,80,9,10,1.79,0,0,110
2011/10/26 11:00,4,101,10,20,0.89,0,0,110
2011/10/26 12:00,2,110,10,20,2.68,0,1,110
2011/10/26 13:00,4,110,10,10,1.79,0,0,110
2011/10/26 14:00,4,110,11,-10,1.79,0,0,280
2011/10/26 15:00,3,110,11,10,1.79,0,0,280
2011/10/26 16:00,4,280,11,20,0.89,0,0,280
2011/10/26 17:00,5,280,10,-10,0.89,0,0,280
2011/10/26 18:00,5,280,9,-10,1.78,0,0,280
2011/10/26 19:00,6,280,8,-10,2.67,0,0,280
2011/10/26 20:00,6,280,8,20,0.45,0,0,280
2011/10/26 21:00,6,280,8,20,0.9,0,0,280
2011/10/26 22:00,6,280,8,20,1.79,0,0,280
2011/10/26 23:00,6,280,8,20,2.68,0,0,280
2011/10/27 0:00,6,280,8,-10,0.89,0,0,280
2011/10/27 1:00,6,280,8,20,0.89,0,0,280
2011/10/27 2:00,5,280,6,20,1.78,0,0,280
2011/10/27 3:00,4,280,4,20,2.23,0,0,280
2011/10/27 4:00,4,280,4,10,0.89,0,0,280
2011/10/27 5:00,2,280,2,20,0.89,0,0,280
2011/10/27 6:00,3,280,3,20,1.78,0,0,280
2011/10/27 7:00,3,280,3,-10,0.89,0,0,280
2011/10/27 8:00,4,280,4,20,0.89,0,0,280
2011/10/27 9:00,7,280,8,20,1.78,0,0,280
2011/10/27 10:00,5,280,12,20,2.67,0,0,199
2011/10/27 11:00,5,280,13,10,1.79,0,0,242
2011/10/27 12:00,6,199,14,10,3.58,0,0,237
2011/10/27 13:00,5,242,15,10,6.71,0,0,207
2011/10/27 14:00,5,237,17,10,9.84,0,0,176
2011/10/27 15:00,5,207,17,10,13.86,0,0,145
2011/10/27 16:00,5,176,16,10,16.99,0,0,137
2011/10/27 17:00,6,145,13,10,17.88,0,0,184
2011/10/27 18:00,6,137,11,20,1.79,0,0,208
2011/10/27 19:00,6,184,8,10,1.79,0,0,224
2011/10/27 20:00,6,208,9,10,2.68,0,0,235
2011/10/27 21:00,6,224,8,20,0.89,0,0,273
2011/10/27 22:00,6,235,7,20,1.78,0,0,273
2011/10/27 23:00,4,273,5,20,2.67,0,0,261
2011/10/28 0:00,5,273,5,20,3.12,0,0,242
2011/10/28 1:00,5,261,5,0,3.13,0,0,186
2011/10/28 2:00,3,242,4,0,6.26,0,0,187
2011/10/28 3:00,2,186,3,0,10.28,0,0,180
2011/10/28 4:00,3,187,4,20,0.89,0,0,166
2011/10/28 5:00,3,180,5,0,3.13,0,0,141
2011/10/28 6:00,3,166,4,20,0.89,0,0,125
2011/10/28 7:00,2,141,3,0,1.79,0,0,109
2011/10/28 8:00,4,125,11,0,5.81,0,0,92
2011/10/28 9:00,2,109,12,-10,4.92,0,0,82
2011/10/28 10:00,2,92,15,20,0.89,0,0,92
2011/10/28 11:00,4,82,15,20,1.78,0,0,118
2011/10/28 12:00,3,92,16,20,2.67,0,0,118
2011/10/28 13:00,4,118,17,20,3.56,0,0,106
2011/10/28 14:00,4,118,17,20,4.45,0,0,129
2011/10/28 15:00,3,106,17,10,1.79,0,0,146
2011/10/28 16:00,4,129,17,10,3.58,0,0,162
2011/10/28 17:00,5,146,14,10,4.47,0,0,214
2011/10/28 18:00,6,162,10,20,0.45,0,0,227
2011/10/28 19:00,6,214,8,10,0.89,0,0,259
2011/10/28 20:00,7,227,8,10,1.78,0,0,280
2011/10/28 21:00,6,259,7,20,0.89,0,0,301
2011/10/28 22:00,5,280,6,-10,0.89,0,0,336
2011/10/28 23:00,4,301,5,10,0.89,0,0,342
2011/10/29 0:00,4,336,5,20,0.89,0,0,316
2011/10/29 1:00,5,342,5,0,0.89,0,0,285
2011/10/29 2:00,4,316,4,0,1.78,0,0,218
2011/10/29 3:00,4,285,4,0,2.67,0,0,148
2011/10/29 4:00,4,218,4,0,4.46,0,0,139
2011/10/29 5:00,4,148,4,20,0.45,0,0,135
2011/10/29 6:00,3,139,4,0,0.89,0,0,146
2011/10/29 7:00,3,135,4,20,0.89,0,0,161
2011/10/29 8:00,6,146,6,20,1.78,0,0,215
2011/10/29 9:00,6,161,7,20,2.23,0,0,248
2011/10/29 10:00,8,215,10,20,3.12,0,0,283
2011/10/29 11:00,7,248,12,10,1.79,0,0,302
2011/10/29 12:00,8,283,14,10,3.58,0,0,282
2011/10/29 13:00,8,302,15,10,5.37,0,0,226
2011/10/29 14:00,8,282,15,10,8.5,0,0,207
2011/10/29 15:00,9,226,16,10,11.63,0,0,216
2011/10/29 16:00,8,207,16,10,16.55,0,0,170
2011/10/29 17:00,8,216,13,10,18.34,0,0,167
2011/10/29 18:00,9,170,11,10,19.23,0,0,193
2011/10/29 19:00,8,167,9,10,21.02,0,0,220
2011/10/29 20:00,6,193,8,10,21.91,0,0,267
2011/10/29 21:00,7,220,8,10,22.8,0,0,332
2011/10/29 22:00,8,267,8,10,23.69,0,0,350
2011/10/29 23:00,6,332,7,20,0.89,0,0,329
2011/10/30 0:00,7,350,7,10,0.89,0,0,306
2011/10/30 1:00,7,329,7,20,0.89,0,0,302
2011/10/30 2:00,5,306,5,0,0.89,0,0,297
2011/10/30 3:00,4,302,5,-10,0.89,0,0,288
2011/10/30 4:00,4,297,4,20,0.45,0,0,293
2011/10/30 5:00,3,288,4,10,0.89,0,0,275
2011/10/30 6:00,4,293,4,20,0.45,0,0,257
2011/10/30 7:00,6,275,6,20,1.34,0,0,248
2011/10/30 8:00,5,257,6,10,1.79,0,0,291
2011/10/30 9:00,6,248,6,20,0.89,0,0,354
2011/10/30 10:00,6,291,6,20,1.78,0,0,387
2011/10/30 11:00,9,354,9,20,2.67,0,0,420
2011/10/30 12:00,9,387,10,10,1.79,0,0,460
2011/10/30 13:00,9,420,13,10,3.58,0,0,270
2011/10/30 14:00,10,460,13,10,5.37,0,0,181
2011/10/30 15:00,10,270,14,10,7.16,0,0,211
2011/10/30 16:00,9,181,13,10,12.08,0,0,206
2011/10/30 17:00,9,211,12,10,15.21,0,0,224
2011/10/30 18:00,9,206,12,10,17,0,0,217
2011/10/30 19:00,9,224,12,10,18.79,0,0,207
2011/10/30 20:00,9,217,11,10,19.68,0,0,233
2011/10/30 21:00,9,207,11,10,20.57,0,0,253
2011/10/30 22:00,10,233,11,10,22.36,0,0,257
2011/10/30 23:00,9,253,11,10,24.15,0,0,258
2011/10/31 0:00,9,257,11,10,25.04,0,0,255
2011/10/31 1:00,10,258,11,20,0.89,0,0,258
2011/10/31 2:00,9,255,11,20,1.34,0,0,257
2011/10/31 3:00,10,258,11,10,0.89,0,0,257
2011/10/31 4:00,9,257,11,20,0.89,0,0,257
2011/10/31 5:00,10,257,11,20,1.78,0,0,256
2011/10/31 6:00,10,257,11,-10,0.89,0,0,264
2011/10/31 7:00,10,256,11,20,0.89,0,0,264
2011/10/31 8:00,10,264,11,20,1.78,0,0,268
2011/10/31 9:00,11,264,12,20,2.67,0,0,269
2011/10/31 10:00,11,268,13,10,1.79,0,0,263
2011/10/31 11:00,11,269,13,10,4.92,0,0,214
2011/10/31 12:00,11,263,14,10,8.05,0,0,205
2011/10/31 13:00,11,214,14,10,9.84,0,0,202
2011/10/31 14:00,12,205,15,20,0.89,0,0,208
2011/10/31 15:00,12,202,15,20,1.78,0,0,214
2011/10/31 16:00,12,208,15,20,2.67,0,0,227
2011/10/31 17:00,12,214,14,-10,0.89,0,0,245
2011/10/31 18:00,12,227,14,20,0.89,0,0,252
2011/10/31 19:00,12,245,14,20,1.78,0,0,248
2011/10/31 20:00,12,252,13,20,2.67,0,0,248
2011/10/31 21:00,12,248,13,20,3.12,0,0,264
2011/10/31 22:00,12,248,13,20,3.57,0,0,266
2011/10/31 23:00,12,264,13,20,4.02,0,0,253
2011/11/1 0:00,12,266,13,20,4.91,0,0,245
2011/11/1 1:00,12,253,13,10,1.79,0,0,246
2011/11/1 2:00,13,245,14,10,4.92,0,0,254
2011/11/1 3:00,12,246,13,20,0.89,0,0,259
2011/11/1 4:00,12,254,13,-10,0.89,0,0,252
2011/11/1 5:00,12,259,12,10,0.89,0,0,256
2011/11/1 6:00,11,252,12,20,0.89,0,0,283
2011/11/1 7:00,11,256,12,20,1.78,0,0,284
2011/11/1 8:00,12,283,13,20,2.67,0,0,297
2011/11/1 9:00,12,284,13,10,1.79,0,0,297
2011/11/1 10:00,12,297,14,10,3.58,0,0,297
2011/11/1 11:00,12,297,15,10,5.37,0,0,312
2011/11/1 12:00,12,297,15,20,0.89,0,0,343
2011/11/1 13:00,12,312,15,20,1.78,0,1,339
2011/11/1 14:00,13,343,15,20,2.67,0,0,288
2011/11/1 15:00,13,339,14,-10,1.79,0,0,102
2011/11/1 16:00,12,288,15,0,3.13,0,0,48
2011/11/1 17:00,9,102,14,0,8.05,0,0,43
2011/11/1 18:00,10,48,13,0,12.07,0,0,44
2011/11/1 19:00,11,43,13,0,16.09,0,0,57
2011/11/1 20:00,9,44,12,0,20.11,0,0,32
2011/11/1 21:00,7,57,10,0,24.13,0,0,38
2011/11/1 22:00,7,32,9,0,28.15,0,0,38
2011/11/1 23:00,6,38,8,0,31.28,0,0,44
2011/11/2 0:00,6,38,7,0,34.41,0,0,45
2011/11/2 1:00,5,44,7,0,37.54,0,0,34
2011/11/2 2:00,6,45,7,0,40.67,0,0,30
2011/11/2 3:00,5,34,6,0,43.8,0,0,33
2011/11/2 4:00,3,30,4,0,47.82,0,0,29
2011/11/2 5:00,5,33,5,0,51.84,0,0,44
2011/11/2 6:00,3,29,5,0,55.86,0,0,32
2011/11/2 7:00,3,44,6,0,59.88,0,0,17
2011/11/2 8:00,2,32,10,0,63.9,0,0,25
2011/11/2 9:00,0,17,11,0,67.92,0,0,26
2011/11/2 10:00,-3,25,13,-10,4.92,0,0,20
2011/11/2 11:00,-3,26,15,0,4.02,0,0,27
2011/11/2 12:00,-2,20,15,-10,3.13,0,0,32
2011/11/2 13:00,-1,27,16,0,3.13,0,0,35
2011/11/2 14:00,0,32,15,20,0.89,0,0,33
2011/11/2 15:00,2,35,14,20,1.78,0,0,55
2011/11/2 16:00,2,33,14,0,1.79,0,0,66
2011/11/2 17:00,3,55,13,0,3.58,0,0,63
2011/11/2 18:00,5,66,12,0,5.37,0,0,70
2011/11/2 19:00,5,63,12,20,0.89,0,0,86
2011/11/2 20:00,6,70,12,20,1.34,0,0,67
2011/11/2 21:00,7,86,11,10,0.89,0,0,42
2011/11/2 22:00,6,67,12,10,2.68,0,0,27
2011/11/2 23:00,6,42,12,10,4.47,0,0,24
2011/11/3 0:00,7,27,11,10,5.36,0,0,27
2011/11/3 1:00,7,24,11,20,0.89,0,0,46
2011/11/3 2:00,7,27,11,20,1.78,0,0,34
2011/11/3 3:00,7,46,11,10,0.89,0,0,59
2011/11/3 4:00,6,34,10,20,0.89,0,0,61
2011/11/3 5:00,7,59,9,10,0.89,0,0,60
2011/11/3 6:00,7,61,10,20,0.45,0,0,72
2011/11/3 7:00,7,60,10,20,1.34,0,0,79
2011/11/3 8:00,6,72,11,20,2.23,0,0,64
2011/11/3 9:00,5,79,13,20,3.12,0,0,68
2011/11/3 10:00,2,64,13,20,4.01,0,0,71
2011/11/3 11:00,5,68,15,0,1.79,0,0,62
2011/11/3 12:00,5,71,15,20,0.89,0,0,54
2011/11/3 13:00,4,62,16,20,1.78,0,0,54
2011/11/3 14:00,5,54,15,20,2.67,0,0,79
2011/11/3 15:00,5,54,15,10,1.79,0,0,85
2011/11/3 16:00,5,79,15,20,0.89,0,0,80
2011/11/3 17:00,7,85,13,20,1.78,0,0,81
2011/11/3 18:00,7,80,12,-10,0.89,0,0,100
2011/11/3 19:00,8,81,12,10,0.89,0,0,94
2011/11/3 20:00,8,100,12,20,0.89,0,1,108
2011/11/3 21:00,8,94,11,0,0.89,0,2,123
2011/11/3 22:00,9,108,12,0,2.68,0,0,102
2011/11/3 23:00,8,123,11,20,0.45,0,0,89
2011/11/4 0:00,8,102,11,0,1.79,0,0,78
2011/11/4 1:00,8,89,11,0,2.68,0,0,76
2011/11/4 2:00,8,78,11,0,3.57,0,0,108
2011/11/4 3:00,9,76,11,0,4.46,0,0,107
2011/11/4 4:00,9,108,11,0,5.35,0,0,91
2011/11/4 5:00,9,107,11,20,0.45,0,0,90
2011/11/4 6:00,9,91,11,0,1.79,0,0,87
2011/11/4 7:00,9,90,11,-10,0.89,0,0,90
2011/11/4 8:00,10,87,12,-10,1.78,0,0,85
2011/11/4 9:00,9,90,13,-10,3.57,0,0,87
2011/11/4 10:00,9,85,14,0,1.79,0,0,96
2011/11/4 11:00,7,87,15,20,0.89,0,0,102
2011/11/4 12:00,6,96,16,-10,1.79,0,0,103
2011/11/4 13:00,6,102,16,0,1.79,0,0,113
2011/11/4 14:00,6,103,16,0,3.58,0,0,106
2011/11/4 15:00,6,113,16,0,5.37,0,0,107
2011/11/4 16:00,6,106,16,0,7.16,0,0,121
2011/11/4 17:00,7,107,14,-10,1.79,0,0,121
2011/11/4 18:00,7,121,14,20,0.89,0,0,143
2011/11/4 19:00,8,121,14,20,1.78,0,0,123
2011/11/4 20:00,8,143,14,0,1.79,0,1,102
2011/11/4 21:00,8,123,13,0,4.92,0,0,55
2011/11/4 22:00,6,102,14,0,10.73,0,1,38
2011/11/4 23:00,6,55,13,0,15.65,0,2,14
2011/11/5 0:00,6,38,13,0,19.67,0,3,27
2011/11/5 1:00,4,14,13,0,23.69,0,4,24
2011/11/5 2:00,2,27,13,0,29.5,0,5,18
2011/11/5 3:00,2,24,13,0,35.31,0,0,23
2011/11/5 4:00,2,18,13,0,40.23,0,0,11
2011/11/5 5:00,3,23,12,0,45.15,0,1,15
2011/11/5 6:00,3,11,12,0,50.07,0,2,27
2011/11/5 7:00,5,15,11,0,54.09,0,3,31
2011/11/5 8:00,5,27,11,0,55.88,0,4,37
2011/11/5 9:00,5,31,11,-10,4.02,0,5,37
2011/11/5 10:00,5,37,10,-10,7.15,0,6,33
2011/11/5 11:00,6,37,11,-10,8.94,0,0,32
2011/11/5 12:00,5,33,11,20,0.89,0,0,33
2011/11/5 13:00,5,32,11,0,3.13,0,0,28
2011/11/5 14:00,6,33,12,0,6.26,0,0,35
2011/11/5 15:00,3,28,12,-10,3.13,0,0,26
2011/11/5 16:00,3,35,12,-10,7.15,0,0,23
2011/11/5 17:00,4,26,11,0,0.89,0,0,28
2011/11/5 18:00,5,23,11,0,2.68,0,0,38
2011/11/5 19:00,4,28,11,0,4.47,0,0,37
2011/11/5 20:00,4,38,11,-10,1.79,0,0,41
2011/11/5 21:00,6,37,10,20,0.89,0,0,61
2011/11/5 22:00,7,41,10,20,1.34,0,0,85
2011/11/5 23:00,8,61,9,20,2.23,0,0,77
2011/11/6 0:00,8,85,10,10,1.79,0,0,66
2011/11/6 1:00,8,77,10,20,0.45,0,0,69
2011/11/6 2:00,7,66,10,20,1.34,0,0,76
2011/11/6 3:00,7,69,8,10,0.89,0,0,78
2011/11/6 4:00,6,76,6,-10,1.79,0,0,49
2011/11/6 5:00,7,78,8,-10,2.68,0,0,59
2011/11/6 6:00,3,49,7,0,0.89,0,0,48
2011/11/6 7:00,3,59,7,-10,0.89,0,0,35
2011/11/6 8:00,2,48,8,0,1.79,0,0,39
2011/11/6 9:00,1,35,10,-10,1.79,0,0,36
2011/11/6 10:00,1,39,10,-10,3.58,0,0,45
2011/11/6 11:00,0,36,11,-10,6.71,0,0,45
2011/11/6 12:00,1,45,14,0,3.13,0,0,47
2011/11/6 13:00,1,45,15,0,6.26,0,0,45
2011/11/6 14:00,0,47,14,0,9.39,0,0,46
2011/11/6 15:00,1,45,14,20,0.89,0,0,46
2011/11/6 16:00,1,46,12,20,1.78,0,0,60
2011/11/6 17:00,1,46,12,20,2.67,0,0,79
2011/11/6 18:00,3,60,8,20,3.56,0,0,97
2011/11/6 19:00,3,79,10,0,1.79,0,0,114
2011/11/6 20:00,3,97,8,20,0.89,0,0,102
2011/11/6 21:00,3,114,7,20,1.34,0,0,121
2011/11/6 22:00,3,102,5,0,3.13,0,0,111
2011/11/6 23:00,2,121,6,0,4.02,0,0,129
2011/11/7 0:00,3,111,5,20,0.89,0,0,87
2011/11/7 1:00,2,129,4,0,1.79,0,0,63
2011/11/7 2:00,1,87,4,0,4.92,0,0,43
2011/11/7 3:00,1,63,4,0,6.71,0,0,44
2011/11/7 4:00,0,43,3,0,9.84,0,0,32
2011/11/7 5:00,0,44,2,0,12.97,0,0,39
2011/11/7 6:00,0,32,3,0,14.76,0,0,34
2011/11/7 7:00,1,39,4,0,17.89,0,0,27
2011/11/7 8:00,2,34,7,0,21.91,0,0,31
2011/11/7 9:00,1,27,10,0,25.04,0,0,36
2011/11/7 10:00,1,31,12,0,28.17,0,0,40
2011/11/7 11:00,1,36,14,-10,3.13,0,0,36
2011/11/7 12:00,1,40,15,-10,6.26,0,0,37
2011/11/7 13:00,0,36,15,20,0.89,0,0,37
2011/11/7 14:00,-1,37,15,20,1.78,0,0,46
2011/11/7 15:00,0,37,15,20,3.57,0,0,49
2011/11/7 16:00,1,46,14,10,1.79,0,0,56
2011/11/7 17:00,1,49,13,10,4.92,0,0,68
2011/11/7 18:00,2,56,12,10,8.05,0,0,71
2011/11/7 19:00,2,68,12,10,9.84,0,0,79
2011/11/7 20:00,3,71,9,20,0.89,0,0,90
2011/11/7 21:00,4,79,8,-10,0.89,0,0,94
2011/11/7 22:00,4,90,8,10,0.89,0,0,127
2011/11/7 23:00,3,94,8,20,0.45,0,0,122
2011/11/8 0:00,4,127,8,-10,0.89,0,0,157
2011/11/8 1:00,5,122,8,20,0.45,0,0,144
2011/11/8 2:00,4,157,8,0,1.79,0,0,91
2011/11/8 3:00,4,144,9,0,4.92,0,0,68
2011/11/8 4:00,4,91,8,0,6.71,0,0,56
2011/11/8 5:00,2,68,10,0,8.5,0,0,42
2011/11/8 6:00,2,56,9,0,11.63,0,0,47
2011/11/8 7:00,0,42,11,0,15.65,0,0,33
2011/11/8 8:00,3,47,12,0,19.67,0,0,27
2011/11/8 9:00,3,33,13,0,23.69,0,0,27
2011/11/8 10:00,4,27,13,0,27.71,0,0,25
2011/11/8 11:00,4,27,15,0,30.84,0,0,8
2011/11/8 12:00,3,25,15,0,33.97,0,0,16
2011/11/8 13:00,-1,8,16,20,0.89,0,0,11
2011/11/8 14:00,-1,16,16,20,2.68,0,0,17
2011/11/8 15:00,0,11,16,10,3.13,0,0,19
2011/11/8 16:00,1,17,15,0,1.79,0,0,21
2011/11/8 17:00,3,19,12,10,1.79,0,0,31
2011/11/8 18:00,3,21,10,10,3.58,0,0,45
2011/11/8 19:00,3,31,9,20,0.89,0,0,56
2011/11/8 20:00,3,45,13,0,3.13,0,0,62
2011/11/8 21:00,3,56,11,0,6.26,0,0,77
2011/11/8 22:00,3,62,8,-10,1.79,0,0,65
